,gx,gy,gz,ax,ay,az,mx,my,mz,q0,q1,q2,q3
2196,-0.265,-0.883,-0.205,-9.618,-0.302,-0.656,14.797,0.877,-103.839,0.716,0.065,0.686,-0.094
2197,-0.295,-1.088,-0.257,-9.57,-0.479,-0.627,14.113,1.717,-102.399,0.72,0.062,0.683,-0.094
2198,-0.087,-1.389,-0.165,-9.839,-0.522,-0.532,14.752,-0.515,-101.549,0.724,0.06,0.678,-0.094
2199,-0.098,-1.497,-0.29,-9.604,-0.278,0.038,15.364,0.947,-100.194,0.729,0.058,0.673,-0.095
2200,0.113,-1.773,-0.185,-9.326,-0.311,-0.072,14.776,-1.307,-101.128,0.735,0.057,0.666,-0.096
2201,0.175,-1.852,-0.275,-9.317,-0.378,0.584,12.855,-0.334,-101.759,0.741,0.055,0.66,-0.098
2202,-0.138,-1.799,-0.382,-10.404,-0.781,0.589,15.149,-0.135,-98.483,0.747,0.052,0.653,-0.099
2203,-0.172,-2.089,-0.383,-9.096,-0.699,1.413,15.773,-1.086,-97.609,0.753,0.049,0.646,-0.1
2204,-0.198,-2.365,-0.047,-9.508,-3.214,0.225,15.773,-1.086,-97.609,0.761,0.046,0.637,-0.1
2205,0.04,-2.683,-0.062,-9.058,0.891,1.504,16.094,0.38,-96.264,0.769,0.045,0.627,-0.1
2206,-0.104,-2.477,-0.461,-9.029,-0.331,1.71,16.268,-0.251,-95.69,0.777,0.041,0.617,-0.102
2207,-0.112,-2.346,-0.444,-9.887,-1.93,3.784,16.268,-0.251,-95.69,0.784,0.038,0.608,-0.104
2208,-0.068,-2.124,-0.254,-9.24,-1.044,3.176,14.171,-2.434,-94.214,0.79,0.035,0.6,-0.105
2209,-0.017,-2.064,-0.306,-9,-1.322,3.808,14.701,-2.385,-91.584,0.797,0.032,0.591,-0.106
2210,-0.06,-1.922,-0.224,-8.909,-1.662,4.158,15.22,0.313,-92.384,0.802,0.03,0.584,-0.107
2211,0.091,-1.944,-0.11,-9.068,-1.523,3.976,13.831,-1.567,-91.311,0.808,0.029,0.576,-0.108
2212,0.376,-2.137,0.101,-9.068,-1.95,3.99,15.166,-0.278,-90.078,0.814,0.029,0.567,-0.108
2213,0.63,-2.182,0.384,-8.809,-1.312,3.77,14.642,-2.496,-89.27,0.821,0.031,0.557,-0.109
2214,0.707,-2.392,0.44,-9.47,-0.244,4.584,14.822,-2.316,-88.245,0.827,0.033,0.547,-0.109
2215,0.451,-2.338,0.443,-7.908,-0.302,3.64,13.953,-0.208,-87.511,0.834,0.035,0.537,-0.108
2216,0.44,-2.33,0.302,-7.64,-0.982,4.603,13.953,-0.208,-87.511,0.841,0.036,0.526,-0.108
2217,0.34,-2.572,0.235,-8.076,-0.786,4.661,14.489,-0.64,-84.891,0.847,0.036,0.515,-0.109
2218,0.37,-2.675,0.355,-8.143,-0.627,5.389,13.876,-1.134,-85.937,0.855,0.037,0.503,-0.108
2219,0.369,-2.667,0.231,-8.114,-0.484,6.031,13.876,-1.134,-85.937,0.861,0.037,0.491,-0.108
2220,0.333,-2.696,0.127,-8.224,-0.527,6.294,12.653,0.704,-83.048,0.868,0.037,0.479,-0.109
2221,0.227,-2.649,0.074,-7.607,-0.455,6.826,12.449,-1.822,-81.509,0.875,0.036,0.467,-0.109
2222,0.117,-2.552,0.037,-7.76,-0.685,6.898,12.739,-1.342,-81.344,0.881,0.035,0.456,-0.11
2223,0.073,-2.594,-0.043,-8.009,-0.58,7.089,11.121,-0.528,-81.677,0.887,0.033,0.444,-0.11
2224,0.573,-2.242,0.131,-8.651,-1.542,8.862,12.211,-1.789,-80.067,0.892,0.034,0.433,-0.111
2225,0.843,-1.989,0.293,-6.577,-0.436,8.383,10.629,-0.953,-79.384,0.896,0.037,0.423,-0.112
2226,0.622,-2.032,0.308,-6.328,-0.12,7.932,10.629,-0.953,-79.384,0.901,0.039,0.413,-0.112
2227,0.701,-2.092,0.377,-6.117,-0.589,7.391,9.78,-0.607,-78.684,0.905,0.041,0.403,-0.112
2228,0.596,-2.153,0.544,-5.317,0.014,7.875,8.645,-1.705,-78.311,0.91,0.044,0.392,-0.111
2229,0.742,-2.047,0.393,-5.93,-0.331,8.756,8.645,-1.705,-78.311,0.914,0.046,0.382,-0.111
2230,0.814,-2.002,0.362,-5.499,0.11,8.387,9.12,-1.366,-77.128,0.918,0.049,0.372,-0.111
2231,0.687,-1.905,0.467,-5.422,0.129,8.416,8.695,-0.064,-76.394,0.922,0.051,0.362,-0.111
2232,0.683,-1.788,0.383,-5.609,0.278,8.253,6.795,1.888,-76.135,0.926,0.054,0.353,-0.11
2233,0.67,-1.61,0.341,-4.733,0.522,8.842,6.583,0.486,-74.43,0.929,0.056,0.345,-0.11
2234,0.511,-1.699,0.4,-4.919,0.503,8.507,6.986,-0.345,-75.591,0.932,0.058,0.336,-0.109
2235,0.494,-1.939,0.309,-4.689,0.685,8.196,5.761,2.859,-76.299,0.935,0.059,0.326,-0.109
2236,0.496,-2.075,0.306,-4.661,0.805,8.292,4.191,1.283,-76.097,0.939,0.06,0.316,-0.109
2237,0.537,-2.37,0.354,-4.244,0.632,8.589,5.243,2.418,-74.732,0.943,0.062,0.304,-0.108
2238,0.375,-2.596,0.315,-3.99,0.733,8.684,5.243,2.418,-74.732,0.947,0.062,0.291,-0.108
2239,0.448,-2.71,0.344,-3.454,0.944,8.541,4.263,1.001,-74.215,0.951,0.063,0.277,-0.108
2240,0.387,-2.695,0.344,-3.07,0.963,9.307,1.513,1.365,-73.873,0.955,0.063,0.263,-0.107
2241,0.292,-2.543,0.315,-3.382,0.833,9.8,1.513,1.365,-73.873,0.958,0.063,0.25,-0.107
2242,-0.102,-2.705,0.257,-2.625,1.26,10.112,0.387,1.4,-72.899,0.962,0.061,0.237,-0.106
2243,-0.367,-2.71,0.256,-2.156,1.164,10.346,-1.354,2.069,-72.659,0.966,0.058,0.223,-0.105
2244,-0.59,-2.549,0.155,-1.576,1.035,9.609,-0.165,2.069,-71.891,0.969,0.053,0.211,-0.104
2245,-0.692,-2.507,0.093,-1.605,0.68,9.685,-0.718,1.448,-71.344,0.972,0.048,0.198,-0.104
2246,-0.579,-2.531,0.075,-1.351,0.632,9.705,-2.322,1.948,-71.392,0.974,0.044,0.186,-0.103
2247,-0.552,-2.59,0.04,-1.15,0.704,9.705,-3.579,0.22,-70.601,0.977,0.039,0.173,-0.103
2248,-0.663,-2.645,-0.065,-0.982,0.81,9.671,-3.579,0.22,-70.601,0.979,0.035,0.159,-0.103
2249,-0.554,-2.71,-0.098,-0.704,0.608,10.078,-4.166,1.191,-70.459,0.982,0.03,0.146,-0.104
2250,0.044,-0.628,0.058,0.469,0.728,11.731,-4.166,1.191,-70.459,0.982,0.03,0.142,-0.104
2251,-0.15,-0.401,-0.02,-0.484,0.666,9.997,-7.19,0.6,-70.001,0.983,0.029,0.139,-0.104
2252,-0.088,-0.27,-0.019,-0.22,0.546,9.997,-6.753,1.886,-69.525,0.983,0.028,0.138,-0.104
2253,-0.05,-0.234,-0.052,0.005,0.436,9.949,-5.7,1.571,-68.623,0.983,0.027,0.136,-0.104
2254,-0.107,-0.181,-0.018,-0.445,0.307,10.016,-5.145,1.065,-69.483,0.983,0.026,0.134,-0.104
2255,-0.062,-0.117,-0.001,-0.307,0.517,10.002,-7.784,1.245,-70.155,0.984,0.026,0.133,-0.104
2256,-0.055,-0.07,-0.039,-0.129,0.412,9.93,-6.297,1.085,-69.234,0.984,0.025,0.132,-0.104
2257,-0.075,-0.064,-0.012,-0.196,0.527,9.863,-7.461,0.293,-69.582,0.984,0.025,0.131,-0.104
2258,-0.082,-0.081,0.059,-0.172,0.359,9.973,-6.57,-0.03,-69.12,0.984,0.024,0.131,-0.104
2259,-0.053,-0.068,-0.004,-0.24,0.46,9.887,-7.131,1.44,-68.098,0.984,0.024,0.13,-0.104
2260,-0.089,-0.063,-0.017,-0.153,0.398,9.872,-6.77,0.586,-70.421,0.984,0.023,0.129,-0.104
2261,-0.054,-0.005,-0.042,-0.273,0.584,9.949,-6.694,-0.983,-68.853,0.984,0.023,0.128,-0.104
2262,-0.06,0.016,-0.046,-0.321,0.527,9.973,-6.694,-0.983,-68.853,0.984,0.022,0.128,-0.104
2263,0.012,-0.052,0.043,-0.297,0.493,10.064,-6.616,0.75,-70.122,0.985,0.022,0.127,-0.104
2264,-0.029,-0.086,-0.03,-0.129,0.35,9.882,-8.439,0.489,-68.454,0.985,0.022,0.126,-0.104
2265,0.003,-0.055,-0.011,-0.225,0.417,9.93,-6.708,0.299,-68.829,0.985,0.022,0.125,-0.104
2266,-0.058,-0.013,-0.083,-0.268,0.388,9.906,-6.285,1.415,-68.793,0.985,0.021,0.125,-0.104
2267,0.003,-0.064,-0.019,-0.148,0.216,9.973,-7.162,-0.512,-69.586,0.985,0.021,0.124,-0.104
2268,-0.017,-0.031,-0.041,-0.278,0.551,10.05,-6.185,1.226,-70.097,0.985,0.021,0.123,-0.105
2269,0.028,0.005,0.026,-0.067,0.244,9.848,-6.866,0.455,-69.122,0.985,0.021,0.122,-0.105
2270,-0.038,0.004,-0.015,-0.24,0.302,9.901,-7.197,-0.21,-70.451,0.985,0.02,0.122,-0.105
2271,-0.004,0.004,-0.012,-0.177,0.393,9.872,-7.197,-0.21,-70.451,0.985,0.02,0.121,-0.105
2272,0.033,-0.026,-0.006,-0.115,0.244,9.987,-7.322,1.255,-69.413,0.985,0.02,0.121,-0.105
2273,0.047,-0.031,0.008,-0.077,0.374,9.968,-6.13,-0.355,-69.111,0.985,0.02,0.12,-0.105
2274,0.025,-0.049,-0.033,-0.23,0.565,10.021,-6.13,-0.355,-69.111,0.985,0.02,0.119,-0.105
2275,0,-0.027,-0.092,-0.177,0.302,9.935,-7.409,0.323,-68.13,0.985,0.02,0.118,-0.105
2276,-0.001,0.034,-0.095,-0.163,0.445,9.939,-7.171,0.289,-69.571,0.985,0.02,0.118,-0.106
2277,0.023,-0.022,0.006,-0.211,0.378,9.82,-6.56,0.46,-68.676,0.986,0.02,0.117,-0.106
2278,-0.041,0.037,-0.017,-0.22,0.278,10.021,-7.323,-0.036,-69.873,0.986,0.02,0.117,-0.106
2279,-0.005,0.002,-0.02,-0.249,0.45,9.978,-7.143,1.111,-68.54,0.986,0.019,0.117,-0.106
2280,0.026,-0.005,-0.009,-0.187,0.393,9.844,-6.892,0.44,-69.848,0.986,0.019,0.116,-0.106
2281,-0.032,-0.007,0.009,-0.086,0.407,9.915,-6.533,-1.943,-68.721,0.986,0.019,0.116,-0.106
2282,-0.037,0.029,-0.089,-0.091,0.263,10.121,-6.614,-0.861,-70.587,0.986,0.019,0.115,-0.106
2283,0.014,0.055,-0.045,-0.211,0.412,9.915,-8.378,1.407,-70.463,0.986,0.019,0.115,-0.106
2284,-0.006,-0.008,-0.022,-0.187,0.35,9.915,-8.378,1.407,-70.463,0.986,0.019,0.114,-0.107
2285,0.023,-0.03,0.004,-0.249,0.374,9.935,-7.134,0.31,-68.555,0.986,0.019,0.114,-0.107
2286,0.036,0.017,0.019,-0.244,0.364,9.863,-7.187,0.28,-70.007,0.986,0.019,0.113,-0.107
2287,0,0.031,-0.011,-0.163,0.465,9.872,-5.829,0.614,-68.501,0.986,0.019,0.113,-0.107
2288,0.005,0.02,-0.024,-0.144,0.393,9.906,-6.605,0.756,-69.831,0.986,0.019,0.112,-0.107
2289,-0.062,0.011,0.023,-0.168,0.268,9.839,-8.666,0.283,-70.785,0.986,0.018,0.112,-0.107
2290,-0.023,0.04,0.036,-0.216,0.412,9.925,-6.693,-0.176,-68.548,0.986,0.018,0.112,-0.106
2291,0.02,-0.009,0.059,-0.168,0.331,9.949,-7.698,-0.801,-68.451,0.986,0.018,0.111,-0.106
2292,-0.027,0.007,-0.01,-0.172,0.321,9.93,-7.924,-0.201,-70.478,0.986,0.018,0.111,-0.106
2293,-0.064,0.025,0.009,-0.148,0.417,9.896,-7.924,-0.201,-70.478,0.986,0.017,0.11,-0.106
2294,-0.025,0.041,-0.007,-0.177,0.378,9.906,-6.561,-0.831,-69.135,0.986,0.017,0.11,-0.106
2295,0.042,-0.011,0.043,-0.038,0.364,9.939,-7.779,0.765,-70.164,0.986,0.017,0.109,-0.106
2296,0.023,-0.032,0.013,-0.206,0.441,9.829,-7.779,0.765,-70.164,0.987,0.017,0.109,-0.106
2297,-0.057,0.02,0.027,-0.101,0.393,9.963,-7.427,1.925,-68.1,0.987,0.017,0.108,-0.106
2298,-0.025,0.002,0.001,-0.187,0.287,9.891,-5.57,1.076,-69.208,0.987,0.017,0.108,-0.106
2299,-0.017,0.013,-0.013,-0.192,0.335,9.877,-6.879,-1.649,-70.177,0.987,0.017,0.108,-0.106
2300,0.039,-0.022,-0.004,-0.283,0.345,10.006,-7.183,1.41,-69.55,0.987,0.017,0.107,-0.106
2301,0.061,-0.027,0.03,-0.163,0.479,9.968,-5.633,0.557,-71.105,0.987,0.017,0.106,-0.106
2302,0.021,-0.006,-0.068,-0.057,0.12,10.035,-7.323,-0.036,-69.873,0.987,0.017,0.106,-0.106
2303,-0.042,0.059,-0.015,-0.268,0.536,9.829,-6.913,-0.056,-70.583,0.987,0.017,0.106,-0.106
2304,-0.013,0.036,-0.043,-0.053,0.259,9.911,-6.745,-0.206,-70,0.987,0.016,0.105,-0.106
2305,0.03,-0.036,-0.04,-0.129,0.326,9.805,-8.024,-0.012,-69.173,0.987,0.017,0.105,-0.106
2306,0.02,-0.032,-0.028,-0.057,0.335,9.853,-8.024,-0.012,-69.173,0.987,0.017,0.104,-0.106
2307,-0.05,0.018,-0.088,-0.105,0.46,9.93,-6.878,-0.842,-69.872,0.987,0.016,0.104,-0.107
2308,-0.004,0.045,-0.105,-0.029,0.302,9.877,-5.735,-0.061,-70.105,0.987,0.016,0.103,-0.107
2309,-0.045,0.024,-0.071,-0.259,0.388,9.92,-7.743,-0.021,-69.453,0.987,0.016,0.103,-0.108
2310,0.015,-0.035,-0.05,-0.115,0.335,9.901,-8.37,-0.201,-70.784,0.987,0.016,0.102,-0.108
2311,0.013,-0.028,0.03,-0.225,0.331,9.93,-7.766,-0.357,-70.185,0.987,0.016,0.102,-0.108
2312,-0.07,0.01,-0.055,-0.187,0.331,9.863,-7.129,-0.171,-68.564,0.987,0.015,0.101,-0.108
2313,-0.008,0.042,0.018,-0.23,0.383,9.815,-6.335,-0.226,-70.71,0.987,0.015,0.101,-0.108
2314,-0.038,0.015,-0.049,-0.168,0.407,9.906,-6.894,-0.367,-70.153,0.987,0.015,0.101,-0.108
2315,-0.074,0.027,0.042,-0.24,0.187,9.987,-6.894,-0.367,-70.153,0.987,0.015,0.1,-0.108
2316,-0.102,0,-0.02,-0.067,0.345,9.772,-7.759,-0.03,-69.888,0.987,0.014,0.1,-0.108
2317,-0.018,-0.025,0.044,-0.263,0.263,10.006,-5.917,1.37,-70.664,0.987,0.014,0.099,-0.108
2318,-0.029,-0.05,0.009,-0.12,0.311,9.863,-5.917,1.37,-70.664,0.987,0.014,0.099,-0.108
2319,-0.005,-0.06,0.03,-0.354,0.302,9.925,-7.442,-0.502,-69.306,0.988,0.013,0.098,-0.107
2320,-0.09,0.015,-0.062,-0.096,-0.23,9.949,-7.463,-0.998,-70.041,0.988,0.013,0.098,-0.108
2321,0,-0.006,-0.007,-0.105,0.268,9.944,-6.308,1.079,-69.525,0.988,0.013,0.097,-0.108
2322,-0.014,-0.021,0.017,-0.053,0.369,9.901,-6.85,0.464,-68.686,0.988,0.013,0.097,-0.108
2323,0.05,-0.027,0.027,-0.12,0.283,9.848,-8.877,2.106,-68.004,0.988,0.013,0.096,-0.108
2324,0.022,-0.008,0.022,-0.235,0.359,9.844,-4.955,-0.04,-68.627,0.988,0.013,0.096,-0.108
2325,-0.004,-0.004,-0.004,-0.168,0.297,9.911,-5.843,-0.522,-69.248,0.988,0.013,0.095,-0.108
2326,0.022,0.002,-0.023,-0.077,0.383,9.877,-7.332,0.765,-69.858,0.988,0.013,0.095,-0.108
2327,0.033,-0.034,0.025,-0.091,0.34,10.05,-5.27,-1.663,-69.829,0.988,0.013,0.094,-0.108
2328,0.044,-0.025,0.038,-0.134,0.292,9.911,-5.27,-1.663,-69.829,0.988,0.013,0.094,-0.107
2329,0.008,-0.029,0.015,-0.134,0.369,9.978,-6.263,-0.508,-68.829,0.988,0.013,0.093,-0.107
2330,-0.021,0.024,-0.007,-0.187,0.359,9.887,-6.263,-0.508,-68.829,0.988,0.013,0.093,-0.107
2331,-0.027,0.008,-0.008,-0.158,0.34,9.978,-6.663,-0.481,-67.828,0.988,0.013,0.092,-0.107
2332,0.037,-0.01,0.034,-0.168,0.436,9.901,-7.349,-0.051,-70.599,0.988,0.013,0.092,-0.107
2333,0.029,-0.024,0.016,-0.192,0.302,9.987,-5.519,0.299,-68.061,0.988,0.013,0.091,-0.107
2334,0.013,-0.054,0.063,-0.115,0.254,9.93,-5.017,0.731,-70.064,0.988,0.013,0.091,-0.107
2335,0.008,0.058,0.028,-0.182,0.201,9.935,-5.805,-0.178,-68.081,0.988,0.013,0.09,-0.107
2336,0.004,0.031,-0.011,-0.067,0.297,9.958,-6.607,-0.051,-70.137,0.988,0.013,0.09,-0.107
2337,0.044,-0.017,0.063,-0.091,0.431,9.944,-6.607,-0.051,-70.137,0.988,0.013,0.09,-0.106
2338,0.014,-0.041,0.031,-0.182,0.307,9.906,-6.875,1.256,-69.107,0.989,0.013,0.089,-0.106
2339,0.025,-0.001,0.087,-0.11,0.244,9.973,-6.332,-0.547,-70.716,0.989,0.013,0.089,-0.106
2340,-0.012,0.031,-0.004,-0.129,0.249,10.045,-6.332,-0.547,-70.716,0.989,0.013,0.088,-0.106
2341,-0.004,0.07,0.01,-0.22,0.297,9.958,-8.052,1.584,-69.433,0.989,0.013,0.088,-0.106
2342,0.034,0.026,0.046,-0.096,0.359,9.891,-6.759,1.076,-69.976,0.989,0.013,0.088,-0.106
2343,0.039,0,0.043,-0.091,0.321,9.958,-6.892,0.44,-69.848,0.989,0.014,0.087,-0.105
2344,0.047,0.011,0.019,-0.139,0.489,9.863,-6.861,-0.026,-69.131,0.989,0.014,0.087,-0.105
2345,0,0.025,-0.005,0.048,0.22,9.872,-6.779,1.387,-70.406,0.989,0.014,0.087,-0.105
2346,0.024,-0.006,-0.031,-0.139,0.263,9.925,-6.71,-0.992,-69.289,0.989,0.014,0.086,-0.105
2347,0.058,0.003,0.045,-0.067,0.225,9.935,-6.71,-0.992,-69.289,0.989,0.014,0.086,-0.105
2348,0.05,-0.032,0.009,-0.062,0.35,9.887,-5.228,-1.639,-68.668,0.989,0.014,0.085,-0.105
2349,0.078,-0.033,0.045,-0.01,0.402,10.04,-5.228,-1.639,-68.668,0.989,0.015,0.085,-0.105
2350,0.024,0.007,-0.053,-0.225,0.369,10.035,-5.826,0.294,-68.507,0.989,0.015,0.084,-0.105
2351,0.054,0.02,-0.067,-0.259,0.259,9.887,-5.006,0.737,-69.774,0.989,0.015,0.084,-0.106
2352,0.042,0.019,-0.021,-0.158,0.369,9.982,-6.323,-1.348,-70.731,0.989,0.015,0.084,-0.106
2353,0.041,0.037,-0.02,-0.077,0.431,9.906,-6.868,-0.352,-69.427,0.989,0.015,0.084,-0.106
2354,0.078,-0.007,0.023,-0.072,0.321,9.92,-5.57,-1.342,-69.979,0.989,0.016,0.083,-0.106
2355,0.107,-0.044,0.046,-0.211,0.465,9.858,-6.57,-0.03,-69.12,0.989,0.016,0.082,-0.106
2356,0.105,-0.052,0.057,-0.067,0.331,9.944,-5.605,-0.556,-70.69,0.989,0.017,0.082,-0.105
2357,0.018,0.043,0.019,-0.096,0.422,9.911,-5.129,0.59,-69.201,0.989,0.017,0.082,-0.105
2358,0.019,0.032,0.002,-0.043,0.378,9.954,-7.181,-0.201,-70.016,0.989,0.017,0.081,-0.105
2359,0.049,-0.05,0.03,-0.096,0.513,9.877,-7.181,-0.201,-70.016,0.989,0.017,0.081,-0.105
2360,0.015,0.007,0.031,-0.038,0.474,9.848,-5.155,0.575,-69.927,0.989,0.017,0.08,-0.105
2361,0.035,-0.014,0.011,-0.163,0.508,10.035,-6.689,-0.496,-68.554,0.989,0.017,0.08,-0.105
2362,-0.018,0.042,-0.007,-0.086,0.331,9.925,-6.689,-0.496,-68.554,0.989,0.017,0.08,-0.105
2363,-0.019,0.044,0.034,-0.072,0.503,9.901,-6.619,-0.38,-70.578,0.989,0.017,0.079,-0.105
2364,-0.018,-0.007,0.006,-0.053,0.417,9.815,-6.344,0.575,-70.695,0.99,0.017,0.079,-0.105
2365,-0.044,0.049,-0.001,-0.168,0.522,10.016,-7.465,0.613,-69.576,0.99,0.016,0.079,-0.105
2366,-0.051,0.027,0.014,-0.053,0.503,9.839,-6.88,0.769,-69.406,0.99,0.016,0.079,-0.105
2367,0.004,0.02,0.008,-0.096,0.407,9.915,-7.456,-0.188,-69.591,0.99,0.016,0.079,-0.105
2368,0.035,-0.025,0.01,-0.115,0.541,9.925,-6.763,1.396,-69.97,0.99,0.016,0.078,-0.105
2369,-0.005,0.064,0.031,-0.244,0.436,9.944,-7.372,-0.386,-71.331,0.99,0.016,0.078,-0.104
2370,-0.016,0.064,-0.037,-0.172,0.513,9.709,-6.293,-0.202,-69.549,0.99,0.016,0.078,-0.105
2371,-0.032,0.006,0.001,-0.067,0.445,9.925,-6.293,-0.202,-69.549,0.99,0.016,0.078,-0.105
2372,0.029,0.008,-0.027,-0.067,0.402,9.982,-7.187,0.28,-70.007,0.99,0.016,0.077,-0.105
2373,-0.01,-0.018,0.013,-0.125,0.359,10.016,-6.92,-0.382,-70.879,0.99,0.016,0.077,-0.105
2374,-0.037,0.017,-0.011,-0.139,0.474,9.939,-7.229,0.256,-71.168,0.99,0.016,0.077,-0.105
2375,-0.085,0.008,0.01,-0.273,0.422,9.81,-7.713,-0.327,-68.733,0.99,0.015,0.076,-0.105
2376,-0.042,-0.02,-0.007,-0.182,0.331,9.92,-6.605,0.756,-69.831,0.99,0.015,0.076,-0.105
2377,-0.024,0.022,-0.028,-0.11,0.445,9.805,-5.74,0.419,-70.096,0.99,0.015,0.076,-0.105
2378,-0.01,0.046,0.01,-0.172,0.383,9.901,-5.759,-1.687,-71.297,0.99,0.015,0.076,-0.105
2379,-0.024,-0.036,0.032,-0.072,0.445,9.896,-7.13,-0.978,-68.869,0.99,0.015,0.075,-0.104
2380,-0.003,0.005,0.032,-0.067,0.369,9.882,-7.165,-0.192,-69.58,0.99,0.015,0.075,-0.104
2381,0.007,0.027,0.061,-0.158,0.412,9.839,-7.165,-0.192,-69.58,0.99,0.015,0.075,-0.104
2382,-0.012,0.001,0.019,-0.067,0.436,9.901,-6.092,-0.011,-67.943,0.99,0.015,0.074,-0.104
2383,-0.045,0.054,-0.03,-0.067,0.484,10.035,-5.206,1.352,-71.074,0.99,0.014,0.074,-0.104
2384,0.014,-0.036,0.073,-0.038,0.378,9.944,-5.206,1.352,-71.074,0.99,0.014,0.074,-0.104
2385,-0.002,0.019,0.028,-0.067,0.302,9.939,-6.717,-1.318,-69.585,0.99,0.014,0.073,-0.104
2386,-0.016,-0.024,0.019,-0.297,0.326,9.844,-7.503,0.269,-70.743,0.99,0.014,0.073,-0.103
2387,-0.021,0.031,-0.035,-0.163,0.412,9.973,-5.304,0.414,-70.081,0.99,0.014,0.073,-0.104
2388,0.03,-0.027,0.017,-0.163,0.402,9.958,-5.873,-0.217,-69.968,0.99,0.014,0.072,-0.104
2389,-0.037,0.004,-0.058,-0.019,0.364,9.93,-5.67,-1.153,-68.674,0.99,0.014,0.072,-0.104
2390,0.017,-0.028,0.05,-0.168,0.263,9.844,-5.705,-0.367,-69.385,0.99,0.014,0.072,-0.104
2391,0.03,-0.018,0.013,-0.072,0.426,9.939,-5.705,-0.367,-69.385,0.99,0.014,0.071,-0.103
2392,-0.011,0.053,-0.036,-0.096,0.34,9.867,-5.567,-0.211,-69.522,0.99,0.014,0.071,-0.104
2393,0.001,0.055,-0.029,-0.192,0.378,9.997,-5.567,-0.211,-69.522,0.99,0.014,0.071,-0.104
2394,0.006,0.038,0.015,-0.216,0.335,9.896,-6.299,0.278,-69.54,0.99,0.014,0.071,-0.104
2395,0.032,-0.042,0.021,-0.057,0.369,9.949,-5.872,1.074,-69.509,0.99,0.014,0.07,-0.104
2396,0.018,-0.031,0.043,-0.019,0.484,9.915,-6.202,0.41,-70.838,0.99,0.014,0.07,-0.103
2397,-0.02,0.003,0.022,-0.22,0.34,9.949,-5.708,-0.046,-69.379,0.99,0.014,0.07,-0.103
2398,-0.021,0.028,-0.054,-0.005,0.307,9.839,-5.531,-0.997,-68.811,0.99,0.014,0.069,-0.104
2399,-0.001,0.002,-0.016,0.038,0.388,9.896,-6.321,-0.541,-70.426,0.99,0.014,0.069,-0.104
2400,0.02,-0.047,0.045,-0.014,0.455,9.901,-5.09,-0.516,-68.496,0.99,0.014,0.068,-0.103
2401,0.017,-0.026,0.018,-0.201,0.321,10.021,-8.328,-0.177,-69.622,0.991,0.014,0.068,-0.103
2402,-0.037,0.022,-0.015,-0.129,0.469,9.968,-6.666,-0.161,-67.822,0.991,0.014,0.068,-0.103
2403,-0.031,0.017,0.004,-0.168,0.436,9.987,-6.666,-0.161,-67.822,0.991,0.014,0.068,-0.103
2404,-0.016,0.041,-0.023,-0.158,0.302,9.973,-6.728,0.61,-69.259,0.991,0.014,0.068,-0.103
2405,0.032,-0.023,0.012,-0.115,0.345,9.824,-6.166,0.431,-69.822,0.991,0.014,0.067,-0.103
2406,0.001,0.024,0.07,-0.163,0.398,9.906,-6.166,0.431,-69.822,0.991,0.014,0.067,-0.103
2407,-0.023,0.018,-0.035,-0.172,0.369,9.848,-6.563,0.78,-68.67,0.991,0.014,0.067,-0.103
2408,-0.016,0.007,0.045,-0.038,0.436,9.896,-5.885,-0.546,-70.41,0.991,0.013,0.067,-0.103
2409,-0.061,0.021,-0.011,-0.038,0.503,9.935,-4.691,-0.543,-69.497,0.991,0.013,0.066,-0.103
2410,0.004,0.006,0.045,-0.206,0.335,9.925,-6.341,0.254,-70.701,0.991,0.013,0.066,-0.103
2411,0.022,-0.028,-0.01,-0.072,0.383,10.045,-6.861,-0.026,-69.131,0.991,0.013,0.066,-0.103
2412,-0.039,0.038,0.009,-0.096,0.331,9.954,-5.731,-0.382,-70.111,0.991,0.013,0.066,-0.103
2413,-0.027,0.066,0.018,-0.158,0.426,10.006,-5.731,-0.382,-70.111,0.991,0.013,0.066,-0.103
2414,0.037,-0.029,0.02,-0.057,0.455,9.939,-5.263,-0.853,-69.379,0.991,0.013,0.065,-0.103
2415,-0.03,0.032,0.019,-0.096,0.23,9.858,-5.263,-0.853,-69.379,0.991,0.013,0.065,-0.102
2416,0.015,0.037,-0.023,-0.081,0.393,9.906,-7.295,-1.148,-69.458,0.991,0.013,0.065,-0.103
2417,0.05,-0.018,0.034,-0.115,0.354,9.987,-6.276,0.614,-68.808,0.991,0.013,0.064,-0.102
2418,0.061,0.04,0.007,-0.148,0.422,9.891,-5.721,-0.376,-69.821,0.991,0.014,0.064,-0.102
2419,0.028,-0.005,-0.028,-0.11,0.589,9.863,-4.658,-0.201,-68.474,0.991,0.014,0.064,-0.103
2420,-0.031,0.005,-0.077,-0.091,0.206,9.968,-5.043,0.716,-70.79,0.991,0.013,0.064,-0.103
2421,-0.018,0.038,-0.039,-0.091,0.244,9.872,-4.089,0.429,-68.587,0.991,0.013,0.064,-0.103
2422,0.022,-0.004,0.014,-0.077,0.311,9.963,-5.278,0.429,-69.355,0.991,0.013,0.063,-0.103
2423,0.054,-0.009,-0.032,-0.216,0.273,9.757,-7.207,-0.216,-70.742,0.991,0.014,0.063,-0.103
2424,0.052,0.034,-0.03,0.278,-0.369,9.115,-7.749,0.459,-69.444,0.991,0.014,0.063,-0.103
